par,mus,timbre,fam,att,tech,reg,regn,val,ten,energy,pref,familiar
3,0,66,2,2,0,4,4,0.749609,0.369327,0.621283,0.887324,0.748044
3,0,67,2,2,0,5,5,0.502347,0.485133,0.871674,0.86385,0.895149
3,0,68,2,2,1,4,4,0.624413,0.497653,0.361502,0.86072,0.754304
3,0,69,2,2,1,5,5,0.632238,0.611894,0.621283,1,1
3,0,70,2,2,0,4,4,0.513302,0.104851,0.370892,0.86698,0.873239
3,0,71,2,2,0,5,5,0.746479,0.485133,0.513302,1,1
3,0,72,2,2,1,4,4,0.613459,0.248826,0.758998,0.876369,0.86072
3,0,73,2,2,1,5,5,0.624413,0.13302,0.384977,1,1
3,0,74,2,2,0,4,4,0.636933,0.247261,0.355243,1,1
3,0,75,2,2,1,4,4,0.615023,0.140845,0.363067,0.874804,0.86385
3,0,76,2,2,0,5,5,0.505477,0,0.499218,1,0.877934
3,0,77,2,2,0,6,6,0.881064,0.602504,1,0.865415,0.86072
3,0,78,2,2,1,5,5,0.503912,0.818466,0.500782,0.934272,0.938967
3,0,79,2,2,1,6,6,0.369327,0.877934,0.884194,0.635368,0.622848
3,0,80,2,2,0,7,6,0.636933,0.865415,1,0.882629,0.611894
3,0,81,3,1,0,1,1,0.125196,1,0.929577,1,1
3,0,82,3,1,0,2,2,0.309859,0.179969,0.190923,1,1
3,0,83,3,1,0,3,3,0.752739,0,0.491393,1,0.741784
3,0,84,3,1,0,4,4,1,0,0.514867,1,1
3,0,85,3,1,0,5,5,0.751174,0.375587,0.86072,0.749609,0.751174
3,0,86,3,1,0,6,6,0.630673,0.751174,0.765258,1,1
3,0,87,3,1,0,7,6,0.184664,0.827856,1,0.312989,1
3,0,88,3,2,0,2,2,0.4241,0.622848,0.932707,0.494523,0.309859
3,0,89,3,1,1,2,2,0.86072,0.117371,0.877934,1,1
3,0,90,3,2,0,3,3,0.635368,0.618153,0.621283,1,1
3,0,91,3,2,0,4,4,0.303599,0.497653,0.677621,1,1
3,0,92,3,2,1,3,3,0.386541,0.7277,0.873239,1,1
3,0,93,3,2,1,4,4,0.262911,0.619718,0.859155,1,1
3,0,94,3,1,1,3,3,0.627543,0.862285,0.741784,1,0.726135
3,0,95,3,1,1,4,4,0.796557,0.195618,0.56025,0.682316,0.86698
3,0,96,3,2,0,5,5,0.505477,0.497653,0.926448,0.815336,0.934272
3,0,97,3,2,1,5,5,0.378717,0.744914,0.751174,1,1
3,0,98,3,1,1,5,5,0.514867,0.740219,0.740219,0.884194,0.758998
3,0,99,3,2,0,6,6,0.370892,0.871674,0.868545,0.86698,0.887324
3,0,100,3,2,0,7,6,0.397496,1,1,0.86072,0.629108
3,0,101,3,2,1,6,6,0.380282,0.627543,0.384977,1,1
3,0,102,3,2,1,7,6,0.245696,1,1,1,0.881064
3,0,103,3,1,1,6,6,0.502347,1,1,1,1
3,0,104,4,3,0,2,2,0.499218,0.877934,0.741784,1,1
3,0,105,4,3,0,3,3,0.892019,0.873239,0.87011,0.158059,1
3,0,106,4,2,0,2,2,0.774648,0.762128,1,1,1
3,0,107,4,2,0,3,3,0.876369,0.7277,0.874804,1,1
3,0,108,4,1,0,2,2,0.621283,0.884194,0.877934,1,1
3,0,109,4,1,0,3,3,0.873239,0.610329,0.885759,1,1
3,0,110,4,1,0,3,3,0.500782,0.125196,0.507042,0.896714,0.735524
3,0,111,4,1,0,4,4,0.507042,0.118936,0.496088,0.377152,0.629108
3,0,112,4,1,0,5,5,0.502347,0.187793,0.496088,0.500782,0.502347
3,0,113,4,2,0,3,3,0.522692,0.111111,0.363067,0.888889,0.873239
3,0,114,4,2,0,4,4,0.486698,0.134585,0.13928,0.633803,0.619718
3,0,115,4,2,0,5,5,0.491393,0.150235,0.500782,0.755869,0.748044
3,0,116,4,3,0,3,3,0.503912,0.311424,0.386541,0.503912,0.879499
3,0,117,4,3,0,4,4,0.500782,0.13615,0.372457,0.849765,0.873239
3,0,118,4,3,0,5,5,0.502347,0.073552,0.505477,0.801252,1
3,0,119,4,5,0,3,3,0.120501,1,0.879499,1,1
3,0,120,4,5,0,4,4,0.508607,1,1,0.932707,1
3,0,121,4,2,0,3,3,0.262911,0.248826,0.120501,0.126761,0.258216
3,0,122,4,2,0,4,4,0.56025,0.302034,0.568075,0.381847,0.507042
3,0,123,4,2,0,5,5,0.505477,0.503912,0.489828,0.636933,0.619718
3,0,124,4,2,0,6,6,0.505477,0.938967,1,0.181534,0.184664
3,0,125,4,2,0,7,6,0.621283,0.255086,0.71205,0.236307,0.244131
3,0,127,4,3,0,6,6,0.377152,0.633803,0.494523,0.507042,0.558685
3,0,128,4,3,0,7,6,0.502347,0.937402,0.926448,1,1
3,0,129,4,2,0,6,6,0.353678,0.737089,0.755869,0.616588,0.611894
3,0,130,4,2,0,7,6,0.629108,0.758998,0.881064,0.874804,0.888889
3,0,131,4,2,0,5,5,0.500782,0.375587,0.799687,0.751174,0.629108
3,0,132,4,2,0,6,6,0.500782,0.492958,0.497653,0.877934,0.754304
3,0,133,4,3,0,4,4,0.615023,0.377152,0.616588,0.86698,0.862285
3,0,134,4,3,0,5,5,0.757433,0.619718,0.87011,1,1
3,0,135,4,3,0,6,6,0.500782,0.801252,0.502347,0.496088,0.625978
3,0,136,4,3,0,6,6,0.383412,0.749609,0.881064,0.882629,0.632238
3,0,137,4,3,0,7,6,0.491393,0.865415,0.72457,0.622848,0.500782
4,1,0,1,3,0,1,1,0.499218,0.557121,0.374022,0.303599,0.629108
4,1,1,1,3,0,2,2,0.622848,0.452269,0.480438,0.547731,0.895149
4,1,2,1,2,0,1,1,0.302034,0.730829,0.489828,0.370892,0.693271
4,1,3,1,2,0,2,2,0.492958,0.494523,0.438185,0.230047,0.971831
4,1,4,1,1,0,1,1,0.090767,1,0.697966,0.098592,0.57277
4,1,5,1,1,0,2,2,0.751174,0.367762,0.697966,0.818466,0.890454
4,1,6,1,2,1,1,1,0.219092,0.707355,0.502347,0.039124,0.539906
4,1,7,1,2,1,2,2,0.464789,0.762128,0.605634,0.245696,0.098592
4,1,8,1,3,0,3,3,0.510172,0.348983,0.507042,0.472613,0.865415
4,1,9,1,3,0,4,4,0.309859,0.403756,0.234742,0.624413,0.953052
4,1,10,1,2,0,3,3,0.547731,0.615023,0.485133,0.693271,0.938967
4,1,11,1,2,0,4,4,0.737089,0.353678,0.441315,0.610329,0.957747
4,1,12,1,1,0,3,3,0.496088,0.452269,0.635368,0.699531,0.932707
4,1,13,1,1,0,4,4,0.341158,0.500782,0.306729,0.552426,0.735524
4,1,14,1,2,1,3,3,0.089202,1,0.469484,0.27856,0.543036
4,1,15,1,2,1,4,4,0.406886,0.525822,0.27856,0.267606,0.13615
4,1,16,1,3,0,1,1,0,1,0.103286,0,0.042254
4,1,17,1,3,0,2,2,0.394366,0.546166,0.583725,0.295775,0.57277
4,1,18,1,2,0,1,1,0.187793,0.691706,0.621283,0.419405,0.948357
4,1,19,1,2,0,2,2,0.43349,0.552426,0.544601,0.391236,0.954617
4,1,20,1,2,1,2,2,0.097027,1,0.696401,0,0.625978
4,1,21,1,3,0,3,3,0.503912,0.525822,0.85133,0.300469,1
4,1,22,1,2,0,3,3,0.707355,0.505477,0.591549,0.475743,1
4,1,23,1,2,1,3,3,0.338028,0.699531,0.619718,0.200313,0.348983
4,1,24,1,3,0,4,4,0.622848,0.499218,0.544601,0.333333,0.985915
4,1,25,1,2,0,4,4,0.475743,0.785603,0.821596,0.85759,0.971831
4,1,26,1,1,0,3,3,0.364632,0.583725,0.643192,0.600939,0.937402
4,1,27,1,1,0,4,4,0.553991,0.613459,0.690141,0.588419,0.970266
4,1,28,1,2,1,4,4,0.350548,0.902973,0.42097,0.29734,0.522692
4,1,29,1,3,0,3,3,0.589984,0.574335,0.593114,0.652582,0.946792
4,1,30,1,3,0,4,4,0.749609,0.389671,0.577465,0.683881,0.895149
4,1,31,1,3,0,5,5,0.58529,0.541471,0.707355,0.593114,0.910798
4,1,32,1,2,0,3,3,0.588419,0.510172,0.589984,0.657277,0.976526
4,1,33,1,2,0,4,4,0.408451,0.56338,0.391236,0.253521,0.636933
4,1,34,1,2,0,5,5,0.411581,0.56025,0.697966,0.209703,0.624413
4,1,35,1,1,0,3,3,0.499218,0.514867,0.629108,0.538341,0.887324
4,1,36,1,1,0,4,4,0.826291,0.513302,0.780908,0.516432,0.981221
4,1,37,1,1,0,5,5,0.270736,0.621283,0.680751,0.289515,0.693271
4,1,38,1,2,1,3,3,0.302034,0.899844,0.555556,0.266041,0.266041
4,1,39,1,2,1,4,4,0.062598,0.416275,0.261346,0,0.553991
4,1,40,1,3,0,4,4,0.820031,0.431925,0.794992,0.804382,0.98748
4,1,41,1,2,0,4,4,0.615023,0.485133,0.635368,0.773083,0.928012
4,1,42,1,1,0,4,4,0.480438,0.486698,0.707355,0.625978,0.876369
4,1,43,1,2,1,4,4,0.438185,0.652582,0.838811,0.205008,0.43349
4,1,44,1,3,0,5,5,0.655712,0.544601,0.71205,0.492958,0.818466
4,1,45,1,3,0,6,6,0.511737,0.600939,0.586854,0.460094,0.629108
4,1,46,1,2,0,5,5,0.665102,0.42723,0.652582,0,0.964006
4,1,47,1,2,0,6,6,0.472613,0.649452,0.951487,0.475743,0.981221
4,1,48,1,1,0,5,5,0.672926,0.43975,0.652582,0.685446,0.920188
4,1,49,1,1,0,6,6,0.201878,0.779343,0.115806,0.070423,0.194053
4,1,50,1,2,1,5,5,0.574335,0.666667,0.741784,0.394366,0.918623
4,1,51,2,2,0,1,1,0.317684,0.666667,0.693271,0.29734,0.170579
4,1,52,2,2,0,2,2,0.350548,0.557121,0.771518,0.474178,0.226917
4,1,53,2,2,0,3,3,0.591549,0.317684,0.732394,0.256651,0.524257
4,1,54,2,2,0,4,4,0.499218,0.339593,0.538341,0.425665,0.547731
4,1,55,2,2,1,2,2,0.068858,1,0.43975,0.061033,0.261346
4,1,56,2,2,1,3,3,0.280125,0.691706,0.743349,0.201878,0.187793
4,1,57,2,2,1,4,4,0.359937,0.508607,0.5759,0.225352,0.158059
4,1,58,2,2,0,2,2,0.266041,0.899844,0.697966,0.392801,0.830986
4,1,59,2,2,0,3,3,0.4241,0.613459,0.611894,0.496088,0.934272
4,1,60,2,2,0,4,4,0.485133,0.391236,0.654147,0.625978,0.945227
4,1,61,2,2,0,5,5,0.552426,0.308294,0.378717,0.521127,0.652582
4,1,62,2,2,0,6,6,0.507042,0.5759,0.497653,0.13928,0.270736
4,1,63,2,2,1,3,3,0.325509,0.674491,0.701095,0.28169,0.56025
4,1,64,2,2,1,4,4,0.317684,0.766823,0.408451,0.394366,0.840376
4,1,65,2,2,1,5,5,0.441315,0.644757,0.514867,0.150235,0.302034
4,1,66,2,2,0,4,4,0.492958,0.472613,0.472613,0.463224,0.934272
4,1,67,2,2,0,5,5,0.602504,0.680751,0.508607,0.43662,0.846635
4,1,68,2,2,1,4,4,0.497653,0.550861,0.435055,0.395931,0.283255
4,1,69,2,2,1,5,5,0.469484,0.635368,0.713615,0.384977,0.568075
4,1,70,2,2,0,4,4,0.690141,0.446009,0.751174,0.621283,0.694836
4,1,71,2,2,0,5,5,0.492958,0.370892,0.494523,0.625978,0.971831
4,1,72,2,2,1,4,4,0.505477,0.608764,0.517997,0.256651,0.356808
4,1,73,2,2,1,5,5,0.507042,0.636933,0.586854,0.447574,0.666667
4,1,74,2,2,0,4,4,0.431925,0.339593,0.276995,0.528951,0.945227
4,1,75,2,2,1,4,4,0.511737,0.910798,0.524257,0.535211,0.70892
4,1,76,2,2,0,5,5,0.461659,0.486698,0.388106,0.719875,0.949922
4,1,77,2,2,0,6,6,0.541471,0.522692,0.435055,0.444444,0.909233
4,1,78,2,2,1,5,5,0.280125,0.652582,0.502347,0.363067,0.607199
4,1,79,2,2,1,6,6,0.259781,0.743349,0.644757,0.447574,0.841941
4,1,80,2,2,0,7,6,0.308294,0.687011,0.807512,0.29108,0.902973
4,1,81,3,1,0,1,1,0.344288,0.7277,0.503912,0.405321,0.220657
4,1,82,3,1,0,2,2,0.527387,0.707355,0.464789,0.494523,0.71831
4,1,83,3,1,0,3,3,0.591549,0.394366,0.500782,0.788732,0.956182
4,1,84,3,1,0,4,4,0.494523,0.256651,0.630673,0.743349,0.937402
4,1,85,3,1,0,5,5,0.383412,0.751174,0.744914,0.680751,0.937402
4,1,86,3,1,0,6,6,0.403756,0.633803,0.622848,0.482003,0.929577
4,1,87,3,1,0,7,6,0.460094,0.685446,0.586854,0.333333,0.910798
4,1,88,3,2,0,2,2,0.270736,0.583725,0.619718,0.546166,0.948357
4,1,89,3,1,1,2,2,0.435055,0.599374,0.661972,0.881064,0.979656
4,1,90,3,2,0,3,3,0.677621,0.541471,0.517997,0.843506,0.924883
4,1,91,3,2,0,4,4,0.7277,0.508607,0.347418,0.710485,0.945227
4,1,92,3,2,1,3,3,0.697966,0.751174,0.557121,0.58529,0.929577
4,1,93,3,2,1,4,4,0.111111,0.696401,0.917058,0.835681,0.953052
4,1,94,3,1,1,3,3,0.411581,0.536776,0.890454,0.538341,0.948357
4,1,95,3,1,1,4,4,0.410016,0.605634,0.877934,0.441315,0.929577
4,1,96,3,2,0,5,5,0.477308,0.616588,0.507042,0.513302,0.954617
4,1,97,3,2,1,5,5,0.824726,0.749609,0.835681,0.553991,0.946792
4,1,98,3,1,1,5,5,0.553991,0.461659,0.485133,0.749609,0.985915
4,1,99,3,2,0,6,6,0.212833,0.56025,0.768388,0.391236,0.901408
4,1,100,3,2,0,7,6,0.103286,1,0.793427,0,0.779343
4,1,101,3,2,1,6,6,0.286385,0.823161,0.688576,0.42723,0.965571
4,1,102,3,2,1,7,6,0.41784,0.746479,0.500782,0.386541,0.99374
4,1,103,3,1,1,6,6,0.500782,0.647887,0.971831,0.472613,0.937402
4,1,104,4,3,0,2,2,0.455399,0.682316,0.453834,0.416275,0.920188
4,1,105,4,3,0,3,3,0.502347,0.491393,0.57903,0.511737,0.953052
4,1,106,4,2,0,2,2,0.419405,0.826291,0.877934,0.435055,0.918623
4,1,107,4,2,0,3,3,0.452269,0.521127,0.539906,0.553991,0.942097
4,1,108,4,1,0,2,2,0.323944,0.629108,0.553991,0.431925,0.892019
4,1,109,4,1,0,3,3,0.325509,0.740219,0.505477,0.741784,0.852895
4,1,110,4,1,0,3,3,0.583725,0.553991,0.480438,0.511737,0
4,1,111,4,1,0,4,4,0.444444,0.782473,0.425665,0.120501,0.184664
4,1,112,4,1,0,5,5,0.511737,0.568075,0.408451,0.469484,0.29421
4,1,113,4,2,0,3,3,0.131455,0.951487,0.564945,0.112676,0.13302
4,1,114,4,2,0,4,4,0.492958,0.586854,0.583725,0.419405,0.289515
4,1,115,4,2,0,5,5,0.253521,0.691706,0.378717,0.447574,0.241002
4,1,116,4,3,0,3,3,0.378717,0.57277,0.807512,0.264476,0.13302
4,1,117,4,3,0,4,4,0.295775,0.577465,0.630673,0.41784,0.361502
4,1,118,4,3,0,5,5,0.43662,0.5759,0.615023,0.355243,0.464789
4,1,119,4,5,0,3,3,0.474178,0.948357,0.475743,0.233177,0.317684
4,1,120,4,5,0,4,4,0.347418,0.561815,0.158059,0.256651,0.159624
4,1,121,4,2,0,3,3,0.500782,0.665102,0.583725,0.309859,0.543036
4,1,122,4,2,0,4,4,0.458529,0.629108,0.638498,0.475743,0.910798
4,1,123,4,2,0,5,5,0.513302,0.405321,0.599374,0.464789,0.887324
4,1,124,4,2,0,6,6,0.449139,0.416275,0.732394,0.58216,0.447574
4,1,125,4,2,0,7,6,0.241002,0.710485,0.744914,0.363067,0.56025
4,1,127,4,3,0,6,6,0.492958,0.361502,0.489828,0.469484,0.568075
4,1,128,4,3,0,7,6,0.807512,0.618153,0.502347,0.505477,0.832551
4,1,129,4,2,0,6,6,0.2723,0.7277,0.499218,0.219092,0.413146
4,1,130,4,2,0,7,6,0.830986,0.323944,0.84507,0.43975,0.884194
4,1,131,4,2,0,5,5,0.760563,0.654147,0.502347,0.630673,0.890454
4,1,132,4,2,0,6,6,0.503912,0.56651,0.488263,0.500782,0.895149
4,1,133,4,3,0,4,4,0.621283,0.363067,0.56025,0.755869,0.956182
4,1,134,4,3,0,5,5,0.502347,0.508607,0.532081,0.219092,0.558685
4,1,135,4,3,0,6,6,0.510172,0.544601,0.499218,0.829421,0.687011
4,1,136,4,3,0,6,6,0.500782,0.442879,0.303599,0.104851,0.873239
4,1,137,4,3,0,7,6,0.500782,0.510172,0.553991,0.507042,0.956182
5,0,0,1,3,0,1,1,0.14554,0.134585,0.262911,0.134585,0.743349
5,0,1,1,3,0,2,2,0.568075,0.292645,0.046948,0.607199,0.748044
5,0,2,1,2,0,1,1,0.112676,0.176839,0.258216,0.097027,0.311424
5,0,3,1,2,0,2,2,0.14241,0.242567,0.386541,0.640063,0.719875
5,0,4,1,1,0,1,1,0,0.505477,0,0,0.125196
5,0,5,1,1,0,2,2,0.126761,0.400626,0.248826,0.256651,0.120501
5,0,6,1,2,1,1,1,0,0.115806,0.242567,0.031299,0.841941
5,0,7,1,2,1,2,2,0.241002,0.12989,0,0.057903,0.607199
5,0,8,1,3,0,3,3,0.496088,0.616588,0.380282,0.619718,0.841941
5,0,9,1,3,0,4,4,0.375587,0.693271,0.363067,0.485133,0.402191
5,0,10,1,2,0,3,3,0.172144,0.812207,0.1518,0.610329,0.765258
5,0,11,1,2,0,4,4,0.383412,0.27543,0.7277,0.428795,0.334898
5,0,12,1,1,0,3,3,0.391236,0.28795,0.13615,0.508607,0.893584
5,0,13,1,1,0,4,4,0.359937,0.065728,0.267606,0.536776,0.910798
5,0,14,1,2,1,3,3,0.27856,0.890454,0.735524,0.103286,0.629108
5,0,15,1,2,1,4,4,0,0.794992,0.347418,0,0.054773
5,0,16,1,3,0,1,1,0,0.248826,0.125196,0,0
5,0,17,1,3,0,2,2,0.103286,0.270736,0.1518,0.089202,0.073552
5,0,18,1,2,0,1,1,0.251956,0.200313,0.231612,0.156495,0.190923
5,0,19,1,2,0,2,2,0,0.383412,0.126761,0,0.056338
5,0,20,1,2,1,2,2,0.070423,0.841941,0.508607,0,0.048513
5,0,21,1,3,0,3,3,0.289515,0.782473,0.394366,0.910798,0.874804
5,0,22,1,2,0,3,3,0.264476,0.112676,0.388106,0.137715,0.774648
5,0,23,1,2,1,3,3,0.12989,0.300469,0.295775,0,0.319249
5,0,24,1,3,0,4,4,0.507042,0.574335,0.696401,0.248826,0.785603
5,0,25,1,2,0,4,4,0,0.751174,0.743349,0.12989,0.779343
5,0,26,1,1,0,3,3,0.220657,0.605634,0.244131,0.369327,0.2723
5,0,27,1,1,0,4,4,0.438185,0.735524,0.652582,0.522692,0.862285
5,0,28,1,2,1,4,4,0.266041,0.713615,0.868545,0.178404,0.334898
5,0,29,1,3,0,3,3,0.122066,0.748044,0.748044,0.375587,0.618153
5,0,30,1,3,0,4,4,0.743349,0.754304,0.841941,0.748044,0.369327
5,0,31,1,3,0,5,5,0.793427,0.738654,0.998435,0.482003,0.652582
5,0,32,1,2,0,3,3,0.092332,0.364632,0.115806,0.245696,0.122066
5,0,33,1,2,0,4,4,0.239437,0.738654,0.758998,0.248826,0.381847
5,0,34,1,2,0,5,5,0.125196,0.99061,0.887324,0.392801,0.748044
5,0,35,1,1,0,3,3,0.610329,0.741784,0.85446,0.104851,0.522692
5,0,36,1,1,0,4,4,0.674491,0.787167,0.751174,0.231612,0.619718
5,0,37,1,1,0,5,5,0.230047,0.751174,0.843506,0.037559,0.064163
5,0,38,1,2,1,3,3,0,0.12989,0.125196,0,0.018779
5,0,39,1,2,1,4,4,0.076682,0.630673,0.840376,0,0.032864
5,0,40,1,3,0,4,4,0.492958,0.704225,0.856025,0.447574,0.452269
5,0,41,1,2,0,4,4,0.065728,0.497653,0.751174,0.366197,0.636933
5,0,42,1,1,0,4,4,0.176839,0.838811,0.810642,0.093897,0.156495
5,0,43,1,2,1,4,4,0.061033,0.331768,0.233177,0.109546,0.081377
5,0,44,1,3,0,5,5,0.477308,0.600939,0.885759,0.245696,0.359937
5,0,45,1,3,0,6,6,0.128326,0.624413,0.87011,0.247261,1
5,0,46,1,2,0,5,5,0.097027,0.507042,0.849765,0.12989,0.400626
5,0,47,1,2,0,6,6,0.217527,1,0.946792,0.475743,0.389671
5,0,48,1,1,0,5,5,0.7277,0.762128,0.953052,0.784038,0.840376
5,0,49,1,1,0,6,6,0.500782,1,0.887324,0,0.00313
5,0,50,1,2,1,5,5,0.236307,0.615023,0.898279,0.305164,0.591549
5,0,51,2,2,0,1,1,0,0.514867,0.242567,0,0.054773
5,0,52,2,2,0,2,2,0.028169,0.147105,0.053208,0.043818,0.510172
5,0,53,2,2,0,3,3,0.846635,0.073552,0.309859,0.868545,0.902973
5,0,54,2,2,0,4,4,0.370892,0.231612,0.292645,0.521127,0.957747
5,0,55,2,2,1,2,2,0.13302,0.500782,0.025039,0.073552,0.089202
5,0,56,2,2,1,3,3,0.425665,0.716745,0.788732,0.674491,0.901408
5,0,57,2,2,1,4,4,0,0.693271,0.672926,0,0.28482
5,0,58,2,2,0,2,2,0.256651,0.633803,0.749609,0.228482,0.314554
5,0,59,2,2,0,3,3,0.835681,0.660407,0.780908,0.873239,0.929577
5,0,60,2,2,0,4,4,0.654147,0.843505,0.758998,0.558685,0.72144
5,0,61,2,2,0,5,5,0.322379,0.150235,0.303599,0.784038,0.735524
5,0,62,2,2,0,6,6,0,1,0.876369,0.104851,0
5,0,63,2,2,1,3,3,0.156495,0.613459,0.755869,0.361502,0.796557
5,0,64,2,2,1,4,4,0.353678,0.730829,0.636933,0.918623,0.691706
5,0,65,2,2,1,5,5,0.384977,0.890454,0.862285,0.383412,0.621283
5,0,66,2,2,0,4,4,0.184664,0.7277,0.849765,0.082942,0.273865
5,0,67,2,2,0,5,5,0.162754,0.816901,0.72144,0.228482,0.086072
5,0,68,2,2,1,4,4,0.12989,0.868545,0.820031,0.073552,0.965571
5,0,69,2,2,1,5,5,0.205008,0.713615,0.85759,0.510172,0.447574
5,0,70,2,2,0,4,4,0.777778,0.685446,0.832551,0.86385,0.791862
5,0,71,2,2,0,5,5,0.630673,0.666667,0.849765,0.334898,0.887324
5,0,72,2,2,1,4,4,0.370892,0.796557,0.85759,0.01252,0.766823
5,0,73,2,2,1,5,5,0.258216,0.683881,0.938967,0.173709,0.112676
5,0,74,2,2,0,4,4,0.621283,0.594679,0.364632,0.211268,0.2723
5,0,75,2,2,1,4,4,0.101721,0.762128,0.70579,0.179969,0.237872
5,0,76,2,2,0,5,5,0.644757,0.323944,0.333333,0.685446,0.467919
5,0,77,2,2,0,6,6,0.211268,1,0.909233,0,0.841941
5,0,78,2,2,1,5,5,0.250391,0.873239,0.743349,0.251956,0
5,0,79,2,2,1,6,6,0.112676,1,0.740219,0.015649,0.256651
5,0,80,2,2,0,7,6,0,0.754304,0.882629,0.051643,0.093897
5,0,81,3,1,0,1,1,0.280125,0.377152,0.122066,0.841941,1
5,0,82,3,1,0,2,2,0.367762,0.120501,0.735524,0.971831,1
5,0,83,3,1,0,3,3,0.874804,0.134585,0.2723,0.85759,0.630673
5,0,84,3,1,0,4,4,0.640063,0.253521,0,0.849765,0.892019
5,0,85,3,1,0,5,5,0.643192,0.826291,0.820031,0.743349,0.630673
5,0,86,3,1,0,6,6,0.660407,0.669797,0.763693,0.741784,0.364632
5,0,87,3,1,0,7,6,0.347418,0.865415,0.85759,0.378717,1
5,0,88,3,2,0,2,2,0.746479,0.115806,0.730829,0.979656,0.893584
5,0,89,3,1,1,2,2,0.388106,0.107981,0.123631,0.98748,1
5,0,90,3,2,0,3,3,0.846635,0.652582,0.881064,1,1
5,0,91,3,2,0,4,4,0.874804,0.126761,0.788732,0.810642,0.899844
5,0,92,3,2,1,3,3,0.809077,0.690141,0.794992,0.887324,1
5,0,93,3,2,1,4,4,0.823161,0.203443,0.782473,0.716745,1
5,0,94,3,1,1,3,3,0.489828,0,0.513302,0.798122,0.798122
5,0,95,3,1,1,4,4,0.791862,0.616588,0.726135,0.928012,0.818466
5,0,96,3,2,0,5,5,0.735524,0.491393,0.600939,0.763693,1
5,0,97,3,2,1,5,5,1,0.602504,0.884194,0.868545,0.926448
5,0,98,3,1,1,5,5,0.70579,0.629108,1,0.474178,0.361502
5,0,99,3,2,0,6,6,0.276995,0.924883,0.843506,0.183099,0.776213
5,0,100,3,2,0,7,6,0.104851,1,0.780908,0.125196,0.72144
5,0,101,3,2,1,6,6,0.841941,0.613459,0.948357,0.774648,1
5,0,102,3,2,1,7,6,0.751174,0.86698,0.729264,0.251956,0.876369
5,0,103,3,1,1,6,6,0.621283,0.743349,0.989045,0.693271,0.266041
5,0,104,4,3,0,2,2,0.510172,0.758998,0.738654,0.497653,1
5,0,105,4,3,0,3,3,0.633803,0.613459,0.258216,0.549296,0.954617
5,0,106,4,2,0,2,2,0.489828,0.672926,0.893584,0.502347,1
5,0,107,4,2,0,3,3,0.536776,0.629108,0.780908,0.507042,0.967136
5,0,108,4,1,0,2,2,0.496088,0.255086,0.743349,0.492958,1
5,0,109,4,1,0,3,3,0.497653,0.671362,0.813772,0.491393,0.971831
5,0,110,4,1,0,3,3,0.507042,0.636933,0.611894,0.788732,0
5,0,111,4,1,0,4,4,0.497653,0,0.386541,0.377152,0.769953
5,0,112,4,1,0,5,5,0.799687,0.757433,0.748044,0.749609,0.690141
5,0,113,4,2,0,3,3,0.896714,0,0.153365,0.881064,0.912363
5,0,114,4,2,0,4,4,0.704225,0.690141,0.917058,0.823161,0.14554
5,0,115,4,2,0,5,5,0.521127,0.762128,0.751174,0.621283,0.065728
5,0,116,4,3,0,3,3,0.658842,0.087637,0.610329,0.564945,0.754304
5,0,117,4,3,0,4,4,0.494523,0,0.253521,0.494523,0.758998
5,0,118,4,3,0,5,5,0.492958,0.636933,0.754304,0.510172,0.228482
5,0,119,4,5,0,3,3,0.374022,1,1,0.115806,0.752739
5,0,120,4,5,0,4,4,0.028169,0.965571,0.885759,0,0
5,0,121,4,2,0,3,3,0.707355,0.651017,0.887324,0.525822,0.195618
5,0,122,4,2,0,4,4,0.887324,0,0,0.904538,0.881064
5,0,123,4,2,0,5,5,0.494523,0.693271,1,0.489828,0.758998
5,0,124,4,2,0,6,6,0.497653,0.189358,0.812207,0.902973,0.766823
5,0,125,4,2,0,7,6,0.258216,0.873239,0.881064,0.134585,0.395931
5,0,127,4,3,0,6,6,0.973396,0.097027,1,0.543036,0.782473
5,0,128,4,3,0,7,6,0.876369,0.741784,1,0.640063,0.768388
5,0,129,4,2,0,6,6,0.488263,0.741784,1,0.763693,0.553991
5,0,130,4,2,0,7,6,0.874804,0.755869,1,0.494523,0.120501
5,0,131,4,2,0,5,5,0.500782,0.500782,0.926448,0.408451,1
5,0,132,4,2,0,6,6,0.491393,0.881064,0.86698,0.339593,0
5,0,133,4,3,0,4,4,0.989045,0.364632,0.618153,0.887324,0.611894
5,0,134,4,3,0,5,5,0.758998,0.372457,0.744914,0.751174,0.621283
5,0,135,4,3,0,6,6,0.516432,0.788732,0.978091,0.195618,0
5,0,136,4,3,0,6,6,0.381847,0.874804,1,0.510172,0.500782
5,0,137,4,3,0,7,6,0.693271,0.696401,1,0.615023,0.868545
6,1,0,1,3,0,1,1,0.7277,0.256651,0.611894,0.820031,0.521127
6,1,1,1,3,0,2,2,0.852895,0.172144,0.497653,0.533646,0.532081
6,1,2,1,2,0,1,1,0.752739,0.081377,0.14241,0.835681,0.467919
6,1,3,1,2,0,2,2,0.849765,0.234742,0.726135,0.859155,0.536776
6,1,4,1,1,0,1,1,0.971831,0.530516,0.209703,1,0.543036
6,1,5,1,1,0,2,2,0.929577,0.048513,0.247261,0.957747,0.452269
6,1,6,1,2,1,1,1,0.821596,0.317684,0.491393,0.907668,0.446009
